TicksTime,BallPosX,BallPosY,BallSpeed,PosE,PosPC,ScoreE,ScorePC
488412,316,748,4,175,174,3,25
488424,312,752,4,182,174,3,25
488438,308,756,4,189,174,3,25
488454,304,760,4,196,174,3,25
488468,300,756,4,203,174,3,25
488483,296,752,4,210,174,3,25
488498,292,748,4,217,174,3,25
488513,288,744,4,224,174,3,25
488526,284,740,4,231,174,3,25
488539,280,736,4,238,174,3,25
488552,276,732,4,245,174,3,25
488567,272,728,4,252,174,3,25
488583,268,724,4,259,174,3,25
488598,264,720,4,266,174,3,25
488613,260,716,4,273,174,3,25
488626,256,712,4,280,174,3,25
488639,252,708,4,287,174,3,25
488654,248,704,4,294,174,3,25
488668,244,700,4,301,174,3,25
488683,240,696,4,308,174,3,25
488697,236,692,4,315,174,3,25
488711,232,688,4,322,174,3,25
488724,228,684,4,329,174,3,25
488739,224,680,4,336,174,3,25
488752,220,676,4,343,174,3,25
488767,216,672,4,350,174,3,25
488782,212,668,4,357,174,3,25
488797,208,664,4,364,174,3,25
488810,204,660,4,371,174,3,25
488824,200,656,4,378,174,3,25
488839,196,652,4,385,174,3,25
488852,192,648,4,392,174,3,25
488866,188,644,4,399,174,3,25
488880,184,640,4,406,174,3,25
488893,180,636,4,413,174,3,25
488907,176,632,4,420,174,3,25
488919,172,628,4,427,174,3,25
488934,168,624,4,434,174,3,25
488949,164,620,4,441,174,3,25
488963,160,616,4,441,174,3,25
488975,156,612,4,441,174,3,25
488990,152,608,4,441,174,3,25
489002,148,604,4,441,174,3,25
489016,144,600,4,441,174,3,25
489031,140,596,4,441,174,3,25
489046,136,592,4,441,174,3,25
489060,132,588,4,441,174,3,25
489074,128,584,4,441,174,3,25
489088,124,580,4,441,174,3,25
489101,120,576,4,441,174,3,25
489116,116,572,4,441,174,3,25
489131,112,568,4,441,174,3,25
489146,108,564,4,441,174,3,25
489160,104,560,4,441,174,3,25
489174,100,556,4,441,174,3,25
489189,96,552,4,441,174,3,25
489202,92,548,4,441,174,3,25
489216,88,544,4,441,174,3,25
489231,84,540,4,441,174,3,25
489246,80,536,4,441,174,3,25
489259,76,532,4,441,174,3,25
489274,72,528,4,441,174,3,25
489286,68,524,4,441,174,3,25
489300,72,520,4,441,174,3,25
489314,76,516,4,441,174,3,25
489329,80,512,4,441,174,3,25
489342,84,508,4,441,174,3,25
489357,88,504,4,441,174,3,25
489372,92,500,4,441,174,3,25
489385,96,496,4,441,174,3,25
489400,100,492,4,441,174,3,25
489414,104,488,4,441,174,3,25
489426,108,484,4,441,174,3,25
489443,112,480,4,441,174,3,25
489457,116,476,4,441,174,3,25
489471,120,472,4,441,174,3,25
489485,124,468,4,441,174,3,25
489500,128,464,4,441,174,3,25
489514,132,460,4,441,174,3,25
489527,136,456,4,441,174,3,25
489541,140,452,4,441,174,3,25
489556,144,448,4,441,174,3,25
489569,148,444,4,441,174,3,25
489584,152,440,4,441,174,3,25
489599,156,436,4,441,174,3,25
489614,160,432,4,441,174,3,25
489628,164,428,4,441,174,3,25
489641,168,424,4,441,174,3,25
489655,172,420,4,441,174,3,25
489669,176,416,4,441,174,3,25
489684,180,412,4,441,174,3,25
489698,184,408,4,441,174,3,25
489713,188,404,4,441,174,3,25
489726,192,400,4,441,174,3,25
489740,196,396,4,441,174,3,25
489753,200,392,4,441,174,3,25
489769,204,388,4,441,174,3,25
489783,208,384,4,441,174,3,25
489797,212,380,4,441,174,3,25
489810,216,376,4,441,174,3,25
489824,220,372,4,441,174,3,25
489839,224,368,4,441,174,3,25
489852,228,364,4,441,174,3,25
489866,232,360,4,441,174,3,25
489879,236,356,4,441,174,3,25
489892,240,352,4,441,174,3,25
489906,244,348,4,441,174,3,25
489919,248,344,4,441,174,3,25
489933,252,340,4,441,174,3,25
489948,256,336,4,441,174,3,25
489961,260,332,4,441,174,3,25
489974,264,328,4,441,174,3,25
489987,268,324,4,441,174,3,25
490000,272,320,4,441,174,3,25
490015,276,316,4,441,174,3,25
490027,280,312,4,441,174,3,25
490041,284,308,4,441,174,3,25
490055,288,304,4,441,174,3,25
490068,292,300,4,441,174,3,25
490082,296,296,4,441,174,3,25
490096,300,292,4,441,174,3,25
490109,304,288,4,441,174,3,25
490122,308,284,4,441,174,3,25
490135,312,280,4,441,174,3,25
490150,316,276,4,441,174,3,25
490165,320,272,4,441,174,3,25
490177,324,268,4,441,174,3,25
490191,328,264,4,441,174,3,25
490205,332,260,4,441,174,3,25
490219,336,256,4,441,174,3,25
490234,340,252,4,441,174,3,25
490248,344,248,4,441,174,3,25
490261,348,244,4,441,174,3,25
490275,352,240,4,441,174,3,25
490288,356,236,4,441,174,3,25
490301,360,232,4,441,174,3,25
490315,364,228,4,441,174,3,25
490328,368,224,4,441,174,3,25
490342,372,220,4,441,174,3,25
490356,376,216,4,441,174,3,25
490369,380,212,4,441,174,3,25
490383,384,208,4,441,174,3,25
490397,388,204,4,441,174,3,25
490410,392,200,4,441,174,3,25
490425,396,196,4,441,174,3,25
490443,400,192,4,441,174,3,25
490458,404,188,4,441,174,3,25
490473,408,184,4,441,174,3,25
490487,412,180,4,441,174,3,25
490500,416,176,4,441,174,3,25
490515,420,172,4,441,174,3,25
490528,424,168,4,441,174,3,25
490542,428,164,4,441,174,3,25
490555,432,160,4,441,174,3,25
490568,436,156,4,441,174,3,25
490582,440,152,4,441,174,3,25
490597,444,148,4,441,174,3,25
490610,448,144,4,441,174,3,25
490623,452,140,4,441,174,3,25
490636,456,136,4,441,174,3,25
490650,460,132,4,441,174,3,25
490665,464,128,4,441,174,3,25
490679,468,124,4,441,174,3,25
490691,472,120,4,441,174,3,25
490704,476,116,4,441,174,3,25
490719,480,112,4,441,174,3,25
490734,484,108,4,441,174,3,25
490749,488,104,4,441,174,3,25
490764,492,100,4,441,174,3,25
490777,496,96,4,441,174,3,25
490790,500,92,4,441,174,3,25
490803,504,88,4,441,174,3,25
490817,508,84,4,441,174,3,25
490832,512,80,4,441,174,3,25
490846,516,76,4,441,174,3,25
490860,520,72,4,441,174,3,25
490874,524,68,4,441,174,3,25
490887,528,64,4,441,174,3,25
490902,532,60,4,441,174,3,25
490917,536,56,4,441,174,3,25
490930,540,52,4,441,174,3,25
490943,544,48,4,441,174,3,25
490958,548,44,4,441,174,3,25
490971,552,40,4,441,174,3,25
490987,556,36,4,441,174,3,25
491000,560,32,4,441,174,3,25
491015,564,28,4,441,174,3,25
491028,568,24,4,441,174,3,25
491041,572,20,4,441,174,3,25
491054,576,16,4,441,174,3,25
491069,580,12,4,441,174,3,25
491083,584,8,4,441,174,3,25
491097,588,12,4,441,174,3,25
491111,592,16,4,441,174,3,25
491126,596,20,4,441,174,3,25
491140,600,24,4,441,174,3,25
491153,604,28,4,441,174,3,25
491168,608,32,4,441,174,3,25
491184,612,36,4,441,174,3,25
491198,616,40,4,441,174,3,25
491210,620,44,4,441,174,3,25
491224,624,48,4,441,174,3,25
491237,628,52,4,441,174,3,25
491251,632,56,4,441,174,3,25
491266,636,60,4,441,174,3,25
491279,640,64,4,441,174,3,25
491292,644,68,4,441,174,3,25
491306,648,72,4,441,174,3,25
491319,652,76,4,441,174,3,25
491334,656,80,4,441,174,3,25
491349,660,84,4,441,174,3,25
491361,664,88,4,441,174,3,25
491375,668,92,4,441,174,3,25
491388,672,96,4,441,174,3,25
491402,676,100,4,441,174,3,25
491416,680,104,4,441,174,3,25
491431,684,108,4,441,180,3,25
491447,688,112,4,441,186,3,25
491461,692,116,4,441,192,3,25
491476,696,120,4,441,198,3,25
491491,700,124,4,441,204,3,25
491506,704,128,4,441,210,3,25
491521,708,132,4,441,216,3,25
491535,712,136,4,441,222,3,25
491549,716,140,4,441,228,3,25
491563,720,144,4,441,234,3,25
491578,724,148,4,441,240,3,25
491593,728,152,4,441,246,3,25
491608,732,156,4,441,252,3,25
491621,736,160,4,441,258,3,25
491637,740,164,4,441,264,3,25
491652,744,168,4,441,270,3,25
491667,748,172,4,441,276,3,25
491682,752,176,4,441,282,3,25
491695,756,180,4,441,288,3,25
491709,760,184,4,441,294,3,25
491724,764,188,4,441,300,3,25
491737,768,192,4,441,306,3,25
491753,772,196,4,441,312,3,25
491767,776,200,4,441,318,3,25
491784,780,204,4,441,324,3,25
491797,784,208,4,441,330,3,25
491812,788,212,4,441,336,3,25
491827,792,216,4,441,342,3,25
491842,796,220,4,441,348,3,25
491855,800,224,4,441,354,3,25
491871,804,228,4,441,360,3,25
491885,808,232,4,441,366,3,25
491900,812,236,4,441,372,3,25
491915,816,240,4,441,378,3,25
491929,820,244,4,441,384,3,25
491944,824,248,4,441,390,3,25
491959,828,252,4,441,396,3,25
491974,832,256,4,441,402,3,25
491989,836,260,4,441,408,3,25
492005,840,264,4,441,414,3,25
492020,844,268,4,441,420,3,25
492034,848,272,4,441,426,3,25
492049,852,276,4,441,432,3,25
492062,856,280,4,441,438,3,25
492076,860,284,4,441,444,3,25
492090,864,288,4,441,450,3,25
492104,868,292,4,441,456,3,25
492121,872,296,4,441,462,3,25
492135,876,300,4,441,462,3,25
492150,880,304,4,441,468,3,25
492163,884,308,4,441,474,3,25
492177,888,312,4,441,474,3,25
492190,892,316,4,441,474,3,25
492205,896,320,4,441,474,3,25
492221,900,324,4,441,474,3,25
492235,904,328,4,441,480,3,25
492250,908,332,4,441,480,3,25
492265,912,336,4,441,486,3,25
492280,916,340,4,441,486,3,25
492294,920,344,4,441,492,3,25
492308,924,348,4,441,492,3,25
492321,928,352,4,441,492,3,25
492336,932,356,4,441,492,3,25
492352,936,360,4,441,492,3,25
492366,940,364,4,441,492,3,25
492379,944,368,4,441,492,3,25
492393,948,372,4,441,492,3,25
492407,952,376,4,441,498,3,25
492421,956,380,4,441,498,3,25
492435,960,384,4,441,498,3,25
492451,964,388,4,441,498,3,25
492467,968,392,4,441,504,3,25
492482,972,396,4,441,510,3,25
492495,976,400,4,441,510,3,25
492509,980,404,4,441,510,3,25
492522,984,408,4,441,510,3,25
492537,988,412,4,441,510,3,25
492553,992,416,4,441,510,3,25
492567,996,420,4,441,510,3,25
492581,1000,424,4,441,510,3,25
492594,1004,428,4,441,510,3,25
492608,1008,432,4,441,510,3,25
492623,1012,436,4,441,510,3,25
492637,1016,440,4,441,510,3,25
492653,1020,444,4,441,516,3,25
492667,1024,448,4,441,516,3,25
492680,1028,452,4,441,516,3,25
492694,1032,456,4,441,516,3,25
492709,1036,460,4,441,516,3,25
492723,1040,464,4,441,516,3,25
492737,1044,468,4,441,516,3,25
492753,1048,472,4,441,516,3,25
492767,1052,476,4,441,522,3,25
492781,1056,480,4,441,528,3,25
492795,1060,484,4,441,528,3,25
492808,1064,488,4,441,528,3,25
492823,1068,492,4,441,528,3,25
492837,1072,496,4,441,528,3,25
492852,1076,500,4,441,528,3,25
492865,1080,504,4,441,528,3,25
492879,1084,508,4,441,528,3,25
492892,1088,512,4,441,528,3,25
492906,1092,516,4,441,534,3,25
492920,1096,520,4,441,534,3,25
492934,1100,524,4,441,534,3,25
492948,1104,528,4,441,534,3,25
492962,1108,532,4,441,534,3,25
492977,1112,536,4,441,534,3,25
492993,1116,540,4,441,540,3,25
493008,1120,544,4,441,540,3,25
493022,1124,548,4,441,540,3,25
493036,1128,552,4,441,540,3,25
493050,1132,556,4,441,546,3,25
493062,1136,560,4,441,546,3,25
493076,1140,564,4,441,546,3,25
493089,1144,568,4,441,546,3,25
493103,1148,572,4,441,552,3,25
493117,1152,576,4,441,552,3,25
493130,1156,580,4,441,558,3,25
493144,1160,584,4,441,558,3,25
493158,1164,588,4,441,558,3,25
493171,1168,592,4,441,558,3,25
493185,1172,596,4,441,558,3,25
493201,1176,600,4,441,558,3,25
493214,1180,604,4,441,558,3,25
493228,1184,608,4,441,558,3,25
493242,1188,612,4,441,564,3,25
493257,1192,616,4,441,564,3,25
493271,1196,620,4,441,564,3,25
493286,1200,624,4,441,570,3,25
493300,1204,628,4,441,570,3,25
493312,1208,632,4,441,570,3,25
493327,1212,636,4,441,570,3,25
493341,1216,640,4,441,570,3,25
493355,1220,644,4,441,570,3,25
493370,1224,648,4,441,570,3,25
493384,1228,652,4,441,570,3,25
493396,1232,656,4,441,570,3,25
493410,1236,660,4,441,570,3,25
493423,1240,664,4,441,576,3,25
493437,1244,668,4,441,582,3,25
493452,1248,672,4,441,582,3,25
493468,1252,676,4,441,582,3,25
493482,1256,680,4,441,582,3,25
493496,1260,684,4,441,582,3,25
493511,1264,688,4,441,582,3,25
493525,1268,692,4,441,582,3,25
493538,1272,696,4,441,582,3,25
493552,1276,700,4,441,588,3,25
493567,1280,704,4,441,588,3,25
493580,1284,708,4,441,588,3,25
493595,1288,712,4,441,588,3,25
493609,1292,716,4,441,588,3,25
493622,1288,720,4,441,588,3,25
493645,1284,724,4,441,588,3,25
493659,1280,728,4,441,588,3,25
493672,1276,732,4,441,588,3,25
493686,1272,736,4,441,588,3,25
493700,1268,740,4,441,588,3,25
493713,1264,744,4,441,588,3,25
493727,1260,748,4,441,588,3,25
493743,1256,752,4,441,588,3,25
493756,1252,756,4,441,588,3,25
493771,1248,760,4,441,588,3,25
493786,1244,756,4,441,588,3,25
493799,1240,752,4,441,588,3,25
493812,1236,748,4,441,588,3,25
493827,1232,744,4,441,588,3,25
493841,1228,740,4,441,588,3,25
493856,1224,736,4,441,588,3,25
493870,1220,732,4,441,588,3,25
493884,1216,728,4,441,588,3,25
493897,1212,724,4,441,588,3,25
493911,1208,720,4,441,588,3,25
493923,1204,716,4,441,588,3,25
493937,1200,712,4,441,588,3,25
493952,1196,708,4,441,588,3,25
493966,1192,704,4,441,588,3,25
493979,1188,700,4,441,588,3,25
493993,1184,696,4,441,588,3,25
494006,1180,692,4,441,588,3,25
494021,1176,688,4,441,588,3,25
494035,1172,684,4,441,588,3,25
494050,1168,680,4,441,588,3,25
494063,1164,676,4,441,588,3,25
494077,1160,672,4,441,588,3,25
494090,1156,668,4,441,588,3,25
494105,1152,664,4,441,588,3,25
494119,1148,660,4,441,588,3,25
494132,1144,656,4,441,588,3,25
494145,1140,652,4,441,588,3,25
494159,1136,648,4,441,588,3,25
494172,1132,644,4,441,588,3,25
494186,1128,640,4,441,588,3,25
494200,1124,636,4,441,588,3,25
494212,1120,632,4,441,588,3,25
494226,1116,628,4,441,588,3,25
494239,1112,624,4,441,588,3,25
494254,1108,620,4,441,588,3,25
494269,1104,616,4,441,588,3,25
494282,1100,612,4,441,588,3,25
494296,1096,608,4,441,588,3,25
494308,1092,604,4,441,588,3,25
494323,1088,600,4,441,588,3,25
494337,1084,596,4,441,588,3,25
494352,1080,592,4,441,588,3,25
494365,1076,588,4,441,588,3,25
494379,1072,584,4,441,588,3,25
494393,1068,580,4,441,588,3,25
494407,1064,576,4,441,588,3,25
494421,1060,572,4,441,588,3,25
494435,1056,568,4,441,588,3,25
494448,1052,564,4,441,588,3,25
494463,1048,560,4,441,588,3,25
494475,1044,556,4,441,588,3,25
494489,1040,552,4,441,588,3,25
494504,1036,548,4,441,588,3,25
494518,1032,544,4,441,588,3,25
494531,1028,540,4,441,588,3,25
494545,1024,536,4,441,588,3,25
494557,1020,532,4,441,588,3,25
494572,1016,528,4,441,588,3,25
494590,1012,524,4,441,588,3,25
494606,1008,520,4,441,588,3,25
494621,1004,516,4,441,588,3,25
494636,1000,512,4,441,588,3,25
494649,996,508,4,441,588,3,25
494662,992,504,4,441,588,3,25
494676,988,500,4,441,588,3,25
494689,984,496,4,441,588,3,25
494704,980,492,4,441,588,3,25
494719,976,488,4,441,588,3,25
494733,972,484,4,441,588,3,25
494747,968,480,4,441,588,3,25
494762,964,476,4,441,588,3,25
494775,960,472,4,441,588,3,25
494789,956,468,4,441,588,3,25
494803,952,464,4,441,588,3,25
494816,948,460,4,441,588,3,25
494830,944,456,4,441,588,3,25
494845,940,452,4,441,588,3,25
494858,936,448,4,441,588,3,25
494872,932,444,4,441,588,3,25
494886,928,440,4,441,588,3,25
494898,924,436,4,441,588,3,25
494912,920,432,4,441,588,3,25
494924,916,428,4,441,588,3,25
494939,912,424,4,441,588,3,25
494954,908,420,4,441,588,3,25
494967,904,416,4,441,588,3,25
494980,900,412,4,441,588,3,25
494993,896,408,4,441,588,3,25
495007,892,404,4,441,588,3,25
495021,888,400,4,441,588,3,25
495036,884,396,4,441,588,3,25
495049,880,392,4,441,588,3,25
495062,876,388,4,441,588,3,25
495075,872,384,4,441,588,3,25
495090,868,380,4,441,588,3,25
495105,864,376,4,441,588,3,25
495120,860,372,4,441,588,3,25
495132,856,368,4,441,588,3,25
495147,852,364,4,441,588,3,25
495161,848,360,4,441,588,3,25
495174,844,356,4,441,588,3,25
495188,840,352,4,441,588,3,25
495202,836,348,4,441,588,3,25
495215,832,344,4,441,588,3,25
495230,828,340,4,441,588,3,25
495244,824,336,4,441,588,3,25
495257,820,332,4,434,588,3,25
495271,816,328,4,427,588,3,25
495286,812,324,4,420,588,3,25
495299,808,320,4,413,588,3,25
495312,804,316,4,406,588,3,25
495325,800,312,4,399,588,3,25
495339,796,308,4,392,588,3,25
495354,792,304,4,385,588,3,25
495367,788,300,4,378,588,3,25
495380,784,296,4,371,588,3,25
495394,780,292,4,364,588,3,25
495407,776,288,4,357,588,3,25
495422,772,284,4,350,588,3,25
495436,768,280,4,343,588,3,25
495450,764,276,4,336,588,3,25
495464,760,272,4,329,588,3,25
495479,756,268,4,322,588,3,25
495494,752,264,4,315,588,3,25
495508,748,260,4,308,588,3,25
495523,744,256,4,301,588,3,25
495538,740,252,4,294,588,3,25
495552,736,248,4,287,588,3,25
495565,732,244,4,280,588,3,25
495579,728,240,4,273,588,3,25
495593,724,236,4,266,588,3,25
495606,720,232,4,259,588,3,25
495620,716,228,4,252,588,3,25
495633,712,224,4,245,588,3,25
495646,708,220,4,238,588,3,25
495659,704,216,4,231,588,3,25
495673,700,212,4,224,588,3,25
495687,696,208,4,217,588,3,25
495701,692,204,4,210,588,3,25
495714,688,200,4,203,588,3,25
495728,684,196,4,196,588,3,25
495741,680,192,4,189,588,3,25
495755,676,188,4,182,588,3,25
495771,672,184,4,175,588,3,25
495784,668,180,4,168,588,3,25
495798,664,176,4,161,588,3,25
495813,660,172,4,154,588,3,25
495826,656,168,4,147,588,3,25
495842,652,164,4,140,588,3,25
495857,648,160,4,133,588,3,25
495871,644,156,4,126,588,3,25
495884,640,152,4,119,588,3,25
495898,636,148,4,112,588,3,25
495912,632,144,4,105,588,3,25
495926,628,140,4,98,588,3,25
495941,624,136,4,98,588,3,25
495955,620,132,4,98,588,3,25
495969,616,128,4,98,588,3,25
495982,612,124,4,98,588,3,25
495996,608,120,4,98,588,3,25
496008,604,116,4,98,588,3,25
496023,600,112,4,98,588,3,25
496037,596,108,4,98,588,3,25
496050,592,104,4,98,588,3,25
496063,588,100,4,98,588,3,25
496076,584,96,4,98,588,3,25
496091,580,92,4,98,588,3,25
496106,576,88,4,98,588,3,25
496121,572,84,4,98,588,3,25
496135,568,80,4,98,588,3,25
496148,564,76,4,98,588,3,25
496161,560,72,4,98,588,3,25
496174,556,68,4,98,588,3,25
496189,552,64,4,98,588,3,25
496203,548,60,4,98,588,3,25
496216,544,56,4,98,588,3,25
496231,540,52,4,98,588,3,25
496245,536,48,4,98,588,3,25
496258,532,44,4,98,588,3,25
496273,528,40,4,98,588,3,25
496288,524,36,4,98,588,3,25
496300,520,32,4,98,588,3,25
496313,516,28,4,98,588,3,25
496325,512,24,4,98,588,3,25
496341,508,20,4,98,588,3,25
496355,504,16,4,98,588,3,25
496369,500,12,4,98,588,3,25
496381,496,8,4,98,588,3,25
496395,492,12,4,98,588,3,25
496409,488,16,4,98,588,3,25
496423,484,20,4,98,588,3,25
496437,480,24,4,98,588,3,25
496452,476,28,4,98,588,3,25
496466,472,32,4,98,588,3,25
496480,468,36,4,98,588,3,25
496495,464,40,4,98,588,3,25
496509,460,44,4,98,588,3,25
496524,456,48,4,98,588,3,25
496539,452,52,4,98,588,3,25
496554,448,56,4,98,588,3,25
496568,444,60,4,98,588,3,25
496582,440,64,4,98,588,3,25
496596,436,68,4,98,588,3,25
496609,432,72,4,98,588,3,25
496623,428,76,4,98,588,3,25
496637,424,80,4,98,588,3,25
496649,420,84,4,98,588,3,25
496663,416,88,4,98,588,3,25
496676,412,92,4,98,588,3,25
496691,408,96,4,98,588,3,25
496705,404,100,4,98,588,3,25
496719,400,104,4,98,588,3,25
496732,396,108,4,98,588,3,25
496746,392,112,4,98,588,3,25
496762,388,116,4,98,588,3,25
496775,384,120,4,98,588,3,25
496789,380,124,4,98,588,3,25
496803,376,128,4,98,588,3,25
496815,372,132,4,98,588,3,25
496828,368,136,4,98,588,3,25
496843,364,140,4,98,588,3,25
496858,360,144,4,98,588,3,25
496872,356,148,4,98,588,3,25
496885,352,152,4,105,588,3,25
496899,348,156,4,112,588,3,25
496913,344,160,4,119,588,3,25
496927,340,164,4,126,588,3,25
496941,336,168,4,133,588,3,25
496956,332,172,4,140,588,3,25
496969,328,176,4,147,588,3,25
496982,324,180,4,154,588,3,25
496996,320,184,4,161,588,3,25
497008,316,188,4,168,588,3,25
497022,312,192,4,175,588,3,25
497036,308,196,4,182,588,3,25
497049,304,200,4,189,588,3,25
497062,300,204,4,196,588,3,25
497075,296,208,4,203,588,3,25
497089,292,212,4,210,588,3,25
497105,288,216,4,217,588,3,25
497119,284,220,4,224,588,3,25
497133,280,224,4,231,588,3,25
497147,276,228,4,238,588,3,25
497160,272,232,4,245,588,3,25
497174,268,236,4,252,588,3,25
497188,264,240,4,259,588,3,25
497201,260,244,4,266,588,3,25
497214,256,248,4,273,588,3,25
497227,252,252,4,280,588,3,25
497241,248,256,4,287,588,3,25
497256,244,260,4,294,588,3,25
497270,240,264,4,301,588,3,25
497283,236,268,4,308,588,3,25
497298,232,272,4,315,588,3,25
497310,228,276,4,322,588,3,25
497325,224,280,4,329,588,3,25
497340,220,284,4,336,588,3,25
497355,216,288,4,343,588,3,25
497369,212,292,4,350,588,3,25
497383,208,296,4,357,588,3,25
497396,204,300,4,364,588,3,25
497409,200,304,4,371,588,3,25
497424,196,308,4,371,588,3,25
497439,192,312,4,371,588,3,25
497457,188,316,4,371,588,3,25
497471,184,320,4,371,588,3,25
497485,180,324,4,371,588,3,25
497498,176,328,4,371,588,3,25
497511,172,332,4,371,588,3,25
497525,168,336,4,371,588,3,25
497539,164,340,4,371,588,3,25
497555,160,344,4,371,588,3,25
497568,156,348,4,371,588,3,25
497583,152,352,4,371,588,3,25
497599,148,356,4,371,588,3,25
497613,144,360,4,371,588,3,25
497627,140,364,4,371,588,3,25
497642,136,368,4,371,588,3,25
497656,132,372,4,371,588,3,25
497671,128,376,4,371,588,3,25
497685,124,380,4,371,588,3,25
497699,120,384,4,371,588,3,25
497711,116,388,4,371,588,3,25
497725,112,392,4,371,588,3,25
497739,108,396,4,371,588,3,25
497753,104,400,4,371,588,3,25
497767,100,404,4,371,588,3,25
497781,96,408,4,371,588,3,25
497795,92,412,4,371,588,3,25
497809,88,416,4,371,588,3,25
497823,84,420,4,371,588,3,25
497836,80,424,4,371,588,3,25
497850,76,428,4,371,588,3,25
497865,72,432,4,371,588,3,25
497880,68,436,4,371,588,3,25
497893,72,440,4,371,588,3,25
497907,76,444,4,371,588,3,25
497921,80,448,4,371,588,3,25
497934,84,452,4,371,588,3,25
497948,88,456,4,371,588,3,25
497961,92,460,4,371,588,3,25
497980,96,464,4,371,588,3,25
497994,100,468,4,371,588,3,25
498009,104,472,4,371,588,3,25
498024,108,476,4,371,588,3,25
498038,112,480,4,371,588,3,25
498051,116,484,4,371,588,3,25
498064,120,488,4,371,588,3,25
498077,124,492,4,371,588,3,25
498092,128,496,4,371,588,3,25
498106,132,500,4,371,588,3,25
498120,136,504,4,371,588,3,25
498134,140,508,4,371,588,3,25
498147,144,512,4,371,588,3,25
498161,148,516,4,371,588,3,25
498176,152,520,4,371,588,3,25
498190,156,524,4,371,588,3,25
498204,160,528,4,371,588,3,25
498218,164,532,4,371,588,3,25
498231,168,536,4,371,588,3,25
498245,172,540,4,371,588,3,25
498259,176,544,4,371,588,3,25
498273,180,548,4,371,588,3,25
498288,184,552,4,371,588,3,25
498300,188,556,4,371,588,3,25
498313,192,560,4,371,588,3,25
498326,196,564,4,371,588,3,25
498340,200,568,4,371,588,3,25
498356,204,572,4,371,588,3,25
498370,208,576,4,371,588,3,25
498383,212,580,4,371,588,3,25
498396,216,584,4,371,588,3,25
498409,220,588,4,371,588,3,25
498423,224,592,4,371,588,3,25
498436,228,596,4,371,588,3,25
498452,232,600,4,371,588,3,25
498466,236,604,4,371,588,3,25
498481,240,608,4,371,588,3,25
498494,244,612,4,371,588,3,25
498508,248,616,4,371,588,3,25
498523,252,620,4,371,588,3,25
498536,256,624,4,371,588,3,25
498549,260,628,4,371,588,3,25
498564,264,632,4,371,588,3,25
498579,268,636,4,371,588,3,25
498594,272,640,4,371,588,3,25
498610,276,644,4,371,588,3,25
498625,280,648,4,371,588,3,25
498640,284,652,4,371,588,3,25
498653,288,656,4,371,588,3,25
498666,292,660,4,371,588,3,25
498680,296,664,4,371,588,3,25
498694,300,668,4,371,588,3,25
498708,304,672,4,371,588,3,25
498722,308,676,4,371,588,3,25
498735,312,680,4,371,588,3,25
498750,316,684,4,371,588,3,25
498765,320,688,4,371,588,3,25
498778,324,692,4,371,588,3,25
498793,328,696,4,371,588,3,25
498808,332,700,4,371,588,3,25
498821,336,704,4,371,588,3,25
498834,340,708,4,371,588,3,25
498848,344,712,4,371,588,3,25
498861,348,716,4,371,588,3,25
498875,352,720,4,371,588,3,25
498889,356,724,4,371,588,3,25
498902,360,728,4,371,588,3,25
498916,364,732,4,371,588,3,25
498929,368,736,4,371,588,3,25
498944,372,740,4,371,588,3,25
498958,376,744,4,371,588,3,25
498973,380,748,4,371,588,3,25
498985,384,752,4,371,588,3,25
498997,388,756,4,371,588,3,25
499010,392,760,4,371,588,3,25
499024,396,756,4,371,588,3,25
499038,400,752,4,371,588,3,25
499051,404,748,4,371,588,3,25
499065,408,744,4,371,588,3,25
499078,412,740,4,371,588,3,25
499092,416,736,4,371,588,3,25
499106,420,732,4,371,588,3,25
499118,424,728,4,371,588,3,25
499132,428,724,4,371,588,3,25
499145,432,720,4,371,588,3,25
499159,436,716,4,371,588,3,25
499173,440,712,4,371,588,3,25
499186,444,708,4,371,588,3,25
499200,448,704,4,371,588,3,25
499215,452,700,4,371,588,3,25
499228,456,696,4,371,588,3,25
499242,460,692,4,371,588,3,25
499256,464,688,4,371,588,3,25
499269,468,684,4,371,588,3,25
499284,472,680,4,371,588,3,25
499296,476,676,4,371,588,3,25
499310,480,672,4,371,588,3,25
499324,484,668,4,371,588,3,25
499337,488,664,4,371,588,3,25
499350,492,660,4,371,588,3,25
499364,496,656,4,371,588,3,25
499377,500,652,4,371,588,3,25
499391,504,648,4,371,588,3,25
499407,508,644,4,371,588,3,25
499421,512,640,4,371,588,3,25
499435,516,636,4,371,588,3,25
499453,520,632,4,371,588,3,25
499467,524,628,4,371,588,3,25
499481,528,624,4,371,588,3,25
499495,532,620,4,371,588,3,25
499510,536,616,4,371,588,3,25
499524,540,612,4,371,588,3,25
499537,544,608,4,371,588,3,25
499550,548,604,4,371,588,3,25
499564,552,600,4,371,588,3,25
499578,556,596,4,371,588,3,25
499596,560,592,4,371,588,3,25
499610,564,588,4,371,588,3,25
499624,568,584,4,371,588,3,25
499637,572,580,4,371,588,3,25
499650,576,576,4,371,588,3,25
499666,580,572,4,371,588,3,25
499678,584,568,4,371,588,3,25
499692,588,564,4,371,588,3,25
499706,592,560,4,371,588,3,25
499719,596,556,4,371,588,3,25
499732,600,552,4,371,588,3,25
499745,604,548,4,371,588,3,25
499761,608,544,4,371,588,3,25
499776,612,540,4,371,588,3,25
499791,616,536,4,371,588,3,25
