M-A,M-B,S-A,S-B,M-C,M-D,S-C,S-D,M-E,M-F,S-E,S-F,All
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,714.0
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,647.0
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,627.0
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,611.0
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,788.0
714.0,,,647.0,627.0,,611.0,,788.0,,783.0,,783.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,669.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,726.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,781.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,751.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,823.0
,669.0,726.0,,,781.0,,751.0,,823.0,,779.0,779.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,731.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,640.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,626.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,608.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,799.0
731.0,,,640.0,626.0,,608.0,,799.0,,781.0,,781.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,666.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,727.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,819.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,744.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,837.0
,666.0,727.0,,,819.0,,744.0,,837.0,,801.0,801.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,670.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,636.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,627.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,611.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,817.0
,670.0,,636.0,627.0,,611.0,,817.0,,764.0,,764.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,724.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,680.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,817.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,613.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,794.0
724.0,,680.0,,,817.0,613.0,,,794.0,,798.0,798.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,676.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,640.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,623.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,753.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,800.0
,676.0,,640.0,623.0,,,753.0,800.0,,749.0,,749.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,709.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,661.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,612.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,604.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,823.0
709.0,,661.0,,612.0,,604.0,,,823.0,,799.0,799.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,684.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,652.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,795.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,757.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,789.0
,684.0,,652.0,,795.0,,757.0,789.0,,760.0,,760.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,704.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,653.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,622.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,593.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,840.0
704.0,,653.0,,622.0,,593.0,,,840.0,,799.0,799.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,686.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,656.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,798.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,771.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,794.0
,686.0,,656.0,,798.0,,771.0,794.0,,762.0,,762.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,681.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,659.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,622.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,583.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,800.0
681.0,,659.0,,622.0,,583.0,,,800.0,,777.0,777.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,665.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,643.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,817.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,577.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,793.0
,665.0,,643.0,,817.0,577.0,,793.0,,756.0,,756.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,672.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,687.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,622.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,775.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,766.0
672.0,,687.0,,622.0,,,775.0,,766.0,,747.0,747.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,664.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,630.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,823.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,573.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,775.0
,664.0,,630.0,,823.0,573.0,,775.0,,755.0,,755.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,720.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,732.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,621.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,766.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,779.0
720.0,,732.0,,621.0,,,766.0,,779.0,,765.0,765.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,668.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,634.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,623.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,566.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,772.0
,668.0,,634.0,623.0,,566.0,,772.0,,758.0,,758.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,746.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,735.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,840.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,760.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,785.0
746.0,,735.0,,,840.0,,760.0,,785.0,,781.0,781.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,681.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,644.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,623.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,573.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,775.0
,681.0,,644.0,623.0,,573.0,,775.0,,753.0,,753.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,703.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,713.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,846.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,576.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,768.0
703.0,,713.0,,,846.0,576.0,,,768.0,,794.0,794.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,686.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,644.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,622.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,767.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,778.0
,686.0,,644.0,622.0,,,767.0,778.0,,741.0,,741.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,690.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,682.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,824.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,587.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,751.0
690.0,,682.0,,,824.0,587.0,,,751.0,,762.0,762.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,688.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,654.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,623.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,762.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,774.0
,688.0,,654.0,623.0,,,762.0,774.0,,743.0,,743.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,687.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,664.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,630.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,593.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,768.0
687.0,,664.0,,630.0,,593.0,,,768.0,,798.0,798.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,677.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,657.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,802.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,767.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,775.0
,677.0,,657.0,,802.0,,767.0,775.0,,747.0,,747.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,695.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,644.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,636.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,594.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,802.0
695.0,,644.0,,636.0,,594.0,,,802.0,,842.0,842.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,677.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,657.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,803.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,594.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,777.0
,677.0,,657.0,,803.0,594.0,,777.0,,751.0,,751.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,722.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,635.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,624.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,760.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,790.0
722.0,,635.0,,624.0,,,760.0,,790.0,,806.0,806.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,681.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,655.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,813.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,587.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,791.0
,681.0,,655.0,,813.0,587.0,,791.0,,768.0,,768.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,741.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,617.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,613.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,746.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,822.0
741.0,,617.0,,613.0,,,746.0,,822.0,,773.0,773.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,676.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,644.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,610.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,584.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,797.0
,676.0,,644.0,610.0,,584.0,,797.0,,774.0,,774.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,740.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,627.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,816.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,747.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,828.0
740.0,,627.0,,,816.0,,747.0,,828.0,,776.0,776.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,666.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,637.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,602.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,582.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,794.0
,666.0,,637.0,602.0,,582.0,,794.0,,797.0,,797.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,714.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,642.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,819.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,752.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,785.0
714.0,,642.0,,,819.0,,752.0,,785.0,,789.0,789.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,660.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,630.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,595.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,583.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,785.0
,660.0,,630.0,595.0,,583.0,,785.0,,797.0,,797.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,711.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,665.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,826.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,591.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,744.0
711.0,,665.0,,,826.0,591.0,,,744.0,,748.0,748.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,665.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,625.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,588.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,757.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,766.0
,665.0,,625.0,588.0,,,757.0,766.0,,800.0,,800.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,715.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,683.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,596.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,598.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,751.0
715.0,,683.0,,596.0,,598.0,,,751.0,,729.0,729.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,673.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,628.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,823.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,764.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,763.0
,673.0,,628.0,,823.0,,764.0,763.0,,788.0,,788.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,695.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,672.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,603.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,604.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,776.0
695.0,,672.0,,603.0,,604.0,,,776.0,,744.0,744.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,673.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,641.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,799.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,771.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,764.0
,673.0,,641.0,,799.0,,771.0,764.0,,762.0,,762.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,676.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,662.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,645.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,603.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,618.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,796.0
676.0,,662.0,645.0,603.0,,618.0,,,796.0,,740.0,740.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,674.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,638.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,777.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,759.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,772.0
,674.0,,638.0,,777.0,,759.0,772.0,,768.0,,768.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,679.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,679.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,607.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,627.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,755.0
679.0,,679.0,,607.0,,627.0,,,755.0,,725.0,725.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,662.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,639.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,608.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,617.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,776.0
,662.0,,639.0,608.0,,617.0,,776.0,,766.0,,766.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,699.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,738.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,781.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,776.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,779.0
699.0,,738.0,,,781.0,,776.0,,779.0,,731.0,731.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,656.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,645.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,611.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,611.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,786.0
,656.0,,645.0,611.0,,611.0,,786.0,,766.0,,766.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,650.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,795.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,775.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,776.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,824.0
,650.0,795.0,,,775.0,,776.0,,824.0,,758.0,758.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,728.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,660.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,612.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,610.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,814.0
728.0,,,660.0,612.0,,610.0,,814.0,,764.0,,764.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,654.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,760.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,782.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,785.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,799.0
,654.0,760.0,,,782.0,,785.0,,799.0,,778.0,778.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,724.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,657.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,609.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,609.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,827.0
724.0,,,657.0,609.0,,609.0,,827.0,,757.0,,757.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,672.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,719.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,601.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,781.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,757.0
,672.0,719.0,,601.0,,,781.0,,757.0,,760.0,760.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,736.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,658.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,802.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,604.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,827.0
736.0,,,658.0,,802.0,604.0,,827.0,,763.0,,763.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,669.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,719.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,598.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,605.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,776.0
,669.0,719.0,,598.0,,605.0,,,776.0,,781.0,781.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,747.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,656.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,817.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,760.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,840.0
747.0,,,656.0,,817.0,,760.0,840.0,,764.0,,764.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,664.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,718.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,596.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,596.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,790.0
,664.0,718.0,,596.0,,596.0,,,790.0,,803.0,803.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,761.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,668.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,826.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,768.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,832.0
761.0,,,668.0,,826.0,,768.0,832.0,,750.0,,750.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,655.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,722.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,598.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,590.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,783.0
,655.0,722.0,,598.0,,590.0,,,783.0,,801.0,801.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,710.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,672.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,601.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,767.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,806.0
710.0,,,672.0,601.0,,,767.0,806.0,,753.0,,753.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,668.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,659.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,835.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,594.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,773.0
,668.0,,659.0,,835.0,594.0,,,773.0,,806.0,806.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,706.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,704.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,605.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,597.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,776.0
706.0,,704.0,,605.0,,597.0,,776.0,,754.0,,754.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,681.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,655.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,831.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,761.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,786.0
,681.0,,655.0,,831.0,,761.0,,786.0,,837.0,837.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,715.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,711.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,604.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,607.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,749.0
715.0,,711.0,,604.0,,607.0,,749.0,,758.0,,758.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,674.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,643.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,833.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,772.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,823.0
,674.0,,643.0,,833.0,,772.0,,823.0,,842.0,842.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,720.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,712.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,616.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,613.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,739.0
720.0,,712.0,,616.0,,613.0,,739.0,,764.0,,764.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,648.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,650.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,630.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,758.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,823.0
,648.0,,650.0,630.0,,,758.0,,823.0,,780.0,780.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,707.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,694.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,827.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,595.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,726.0
707.0,,694.0,,,827.0,595.0,,726.0,,758.0,,758.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,667.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,680.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,642.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,751.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,797.0
,667.0,,680.0,642.0,,,751.0,,797.0,,760.0,760.0
